"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"122","미용업","05_18_01_P","3730000","3730000-211-2025-00016","2025-09-05","","03","폐업","02","폐업","2026-01-23","","","","","34.30","689-901","울산광역시 울주군 온양읍 망양리 산 31-6","울산광역시 울주군 온양읍 원동1길 19-10, 1층","44969","샤론헤어아트","2026-01-23 17:19:30","U","2026-01-25 02:40:00","일반미용업","408113.028944929","219897.372057683","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"123","미용업","05_18_01_P","4191000","4191000-212-2025-00019","2025-09-02","","03","폐업","02","폐업","2026-01-23","","","","","13.26","","강원특별자치도 원주시 관설동 1426-22","강원특별자치도 원주시 치악로 1461-1, 1층 일부호 (관설동)","26470","이오뷰티랩","2026-01-23 10:06:44","U","2026-01-25 02:40:00","피부미용업","285888.774699371","424193.732022532","피부미용업","4","0","1","1","0","0","0","","","","임대","0","0","2","N",
"124","미용업","05_18_01_P","5710000","5730000-213-2025-00016","2025-07-28","","01","영업/정상","01","영업","","","","","","26.22","361-820","충청북도 청주시 흥덕구 봉명동 2191","충청북도 청주시 흥덕구 월명로 144, 1층 (봉명동)","28448","르에나뷰티","2026-01-23 14:36:46","U","2026-01-25 02:40:00","피부미용업","240541.617719512","349683.509721657","종합미용업","0","0","0","0","0","0","4","","","","","0","0","2","N",
"125","미용업","05_18_01_P","5690000","5690000-212-2023-00002","2023-01-10","","01","영업/정상","01","영업","","","","","","22.44","339-005","세종특별자치시 대평동 685 씨티오브드림","세종특별자치시 한누리대로 2264, 씨티오브드림 1층 109일부호 (대평동)","30152","약손뷰티","2026-01-23 14:50:33","U","2026-01-25 02:40:00","피부미용업","224735.01405634","330259.832565193","피부미용업","9","3","1","1","0","0","0","","","","","1","0","2","N",
"126","미용업","05_18_01_P","3540000","3540000-215-2022-00044","2022-12-23","","01","영업/정상","01","영업","","","","","","14.85","403-863","인천광역시 부평구 삼산동 207-10 1층 일부호","인천광역시 부평구 후정동로25번길 21, 1층 일부호 (삼산동)","21318","젬마(GEMMA) 네일","2026-01-23 15:01:47","U","2026-01-25 02:40:00","네일아트업","176655.467920408","446443.061704076","네일미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"127","미용업","05_18_01_P","4641000","4651000-212-2021-00012","2021-04-09","","01","영업/정상","01","영업","","","","","","47.04","","전북특별자치도 전주시 완산구 효자동3가 1652-3","전북특별자치도 전주시 완산구 척동길 26, 1층 (효자동3가)","54961","씨에르뷰티","2026-01-23 12:03:42","U","2026-01-25 02:40:00","피부미용업","208946.16","258085.905","피부미용업","4","0","1","1","0","0","0","","","","","0","0","3","N",
"128","미용업","05_18_01_P","3670000","3670000-211-2016-00085","2016-09-08","","01","영업/정상","01","영업","","","","","041 8378987","26.80","305-801","대전광역시 유성구 구암동 610-42 지상1층 102호","대전광역시 유성구 유성대로654번길 145-1, 지상1층 102호 (구암동)","34178","진헤어","2026-01-23 11:30:07","U","2026-01-25 02:40:00","일반미용업","230168.980494677","316710.11438707","일반미용업","4","0","1","1","0","0","3","","","","임대","","","0","N",
"129","미용업","05_18_01_P","3480000","3480000-212-2024-00001","2024-01-04","","03","폐업","02","폐업","2026-01-23","","","","","50.48","711-833","대구광역시 달성군 화원읍 설화리 770","대구광역시 달성군 화원읍 비슬로 2406, 2층","42957","뮤젬므(Mue Gemme)","2026-01-23 17:02:18","U","2026-01-25 02:40:00","피부미용업","334003.935558736","256004.38617733","피부미용업","2","0","2","2","0","0","2","","","","","0","0","0","N",
"130","미용업","05_18_01_P","3980000","3980000-213-2016-00016","2016-08-24","","01","영업/정상","01","영업","","","","","","28.00","471-823","경기도 구리시 수택동 518-13 우측","경기도 구리시 수택천로15번길 30 (수택동, 우측)","11929","어울림 머리마당","2026-01-23 17:06:51","U","2026-01-25 02:40:00","일반미용업","212757.717412697","455271.370183651","종합미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"131","미용업","05_18_01_P","3980000","3980000-215-2018-00005","2018-07-05","","03","폐업","02","폐업","2023-09-04","","","","","38.00","471-823","경기도 구리시 수택동 515-4 토토부동산","경기도 구리시 검배로29번길 6, 토토부동산 1층 (수택동)","11929","또 네일","2026-01-23 17:44:39","U","2026-01-25 02:40:00","네일아트업","212574.75213028","455185.576186704","네일미용업","0","0","0","0","0","0","5","","","","","0","0","0","N",
"132","미용업","05_18_01_P","3830000","3850000-219-2020-00004","2020-10-08","","01","영업/정상","01","영업","","","","","","11.85","431-050","경기도 안양시 동안구 비산동 425 비산삼성래미안아파트 상가동","경기도 안양시 동안구 관악대로 133, 비산삼성래미안아파트 상가동 161동 1층 110 일부호 (비산동)","13922","이쁜 eye 속눈썹","2026-01-23 16:05:05","U","2026-01-25 02:40:00","메이크업업","","","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","1","N",
"133","미용업","05_18_01_P","3520000","3520000-212-2020-00016","2020-10-19","","01","영업/정상","01","영업","","","","","","64.17","406-818","인천광역시 연수구 연수동 620-6","인천광역시 연수구 용담로149번길 15, 1층 일부호 (연수동)","21929","뷰티라인","2026-01-23 10:09:01","U","2026-01-25 02:40:00","피부미용업","171689.334951477","434658.418327237","피부미용업","0","0","","","","","1","","","","","0","0","2","N",
"134","미용업","05_18_01_P","4170000","4170000-215-2016-00006","2016-10-24","","01","영업/정상","01","영업","","","","","031 772 2347","36.84","476-801","경기도 양평군 양평읍 공흥리 731-8","경기도 양평군 양평읍 중앙로37번길 3, 1층","12551","네일그대와 & 오로지푸스 양평점","2026-01-23 14:35:10","U","2026-01-25 02:40:00","네일아트업","243542.693058397","443937.951241838","네일미용업","0","0","3","","","","2","","","","임대","0","0","0","N",
"135","미용업","05_18_01_P","3830000","3850000-213-2022-00002","2022-11-03","","01","영업/정상","01","영업","","","","","","39.10","431-811","경기도 안양시 동안구 비산동 1107-1 안양벤처텔","경기도 안양시 동안구 시민대로 167, 안양벤처텔 8층 810호 (비산동)","14048","웰스칼프 안양범계역점","2026-01-23 15:51:27","U","2026-01-25 02:40:00","피부미용업","195463.14791536","432081.400083725","종합미용업","0","0","0","0","0","0","1","","","","","0","0","2","N",
"136","미용업","05_18_01_P","4741000","4741000-211-2021-00001","2021-01-12","","01","영업/정상","01","영업","","","","","063 3244420","33.00","","전북특별자치도 무주군 무주읍 읍내리 1218-2","전북특별자치도 무주군 무주읍 장터로 15","55508","이현헤어#","2026-01-23 13:21:38","U","2026-01-25 02:40:00","일반미용업","258789.206370978","278520.124860041","일반미용업","1","1","1","0","0","0","2","","","","임대","0","1","1","N",
"137","미용업","05_18_01_P","4470000","4470000-211-2003-00005","2003-08-22","","01","영업/정상","01","영업","","","","","043 883 2470","16.50","369-903","충청북도 음성군 금왕읍 금석리 340-1","충청북도 음성군 금왕읍 백야로 14","27638","음성군노인복지관","2026-01-23 14:20:32","U","2026-01-25 02:40:00","일반미용업","253045.349799751","387471.634578211","일반미용업","3","1","","","1","","","","","","","","","","N",
"138","미용업","05_18_01_P","3370000","3370000-215-2024-00001","2024-01-02","","03","폐업","02","폐업","2026-01-23","","","","","13.95","611-818","부산광역시 연제구 연산동 414-1 연일종합상가맨션","부산광역시 연제구 과정로191번가길 45, 연일종합상가맨션 1층 2호 (연산동)","47558","네일 필","2026-01-23 09:25:49","U","2026-01-25 02:40:00","네일아트업","391563.734288238","189562.40490744","네일미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"139","미용업","05_18_01_P","3740000","3770000-212-2024-00001","2024-01-02","","01","영업/정상","01","영업","","","","","","23.60","442-853","경기도 수원시 팔달구 매산로2가 75-13","경기도 수원시 팔달구 매산로28번길 21-2, 1층 (매산로2가)","16461","미자피부샵","2026-01-23 16:36:36","U","2026-01-25 02:40:00","피부미용업","200371.071914674","418320.475834333","피부미용업","0","0","1","1","0","0","0","","","","","0","0","2","N",
"140","미용업","05_18_01_P","3980000","3980000-213-2017-00014","2017-05-11","","03","폐업","02","폐업","2026-01-23","","","","","7.89","471-816","경기도 구리시 수택동 433-54 1층 좌측1칸","경기도 구리시 원수택로 53, 1층 (수택동, 좌측1칸)","11933","손톱가게","2026-01-23 17:10:34","U","2026-01-25 02:40:00","네일아트업","212431.811041828","454935.856758571","종합미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"141","미용업","05_18_01_P","3980000","3980000-211-2016-00017","2016-10-20","","03","폐업","02","폐업","2026-01-23","","","","","30.00","471-816","경기도 구리시 수택동 444-4 1층호","경기도 구리시 원수택로12번길 34, 1층 (수택동)","11941","그린헤어 염색방","2026-01-23 16:08:50","U","2026-01-25 02:40:00","일반미용업","212396.545243642","454588.596870907","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"142","미용업","05_18_01_P","3050000","3050000-213-2010-00063","2010-08-09","","01","영업/정상","01","영업","","","","","02 9689999","200.00","130-851","서울특별시 동대문구 전농동 591-53","서울특별시 동대문구 왕산로 214, 8층 (전농동, 롯데백화점 )","02555","템피오","2026-01-23 10:47:47","U","2026-01-25 02:40:00","기타","204081.282117393","453187.395154017","종합미용업","0","0","8","0","0","0","0","","","","","0","0","0","N",
"143","미용업","05_18_01_P","3060000","3060000-211-2025-00001","2025-02-24","","01","영업/정상","01","영업","","","","","","148.99","131-857","서울특별시 중랑구 상봉동 74-1","서울특별시 중랑구 송림길 1, 2층 (상봉동)","02086","설미헤어살롱","2026-01-23 15:30:29","U","2026-01-25 02:40:00","일반미용업","208327.469758383","455189.108329289","일반미용업","0","0","0","0","0","0","6","","","","","0","0","0","N",
"144","미용업","05_18_01_P","3860000","3871000-211-2022-00045","2022-05-31","","01","영업/정상","01","영업","","","","","","67.76","","경기도 부천시 원미구 중동 1111 위브더스테이트 상가6동 123호","경기도 부천시 원미구 신흥로 170-1, 위브더스테이트 상가6동 123호 (중동)","14549","하람스타일 맨즈헤어 부천신중동점","2026-01-23 11:27:48","U","2026-01-25 02:40:00","일반미용업","180350.304112788","444080.293605967","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"145","미용업","05_18_01_P","5310000","5310000-211-2018-00055","2018-12-20","","03","폐업","02","폐업","2026-01-23","","","","","41.00","660-020","경상남도 진주시 인사동 2-1 1층 일부","경상남도 진주시 진양호로493번길 5, 1층 일부 (인사동)","52685","헤어공방","2026-01-23 11:11:59","U","2026-01-25 02:40:00","일반미용업","298228.822316498","188628.321131341","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"146","미용업","05_18_01_P","4060000","4060000-215-2021-00001","2021-01-06","","01","영업/정상","01","영업","","","","","070 49001425","23.97","413-100","경기도 파주시 동패동 1763 이마트운정점","경기도 파주시 한울로 123, 이마트운정점 3층 일부 (동패동)","10905","루미가넷 운정점","2026-01-23 11:11:07","U","2026-01-25 02:40:00","네일아트업","177453.945515036","467576.438594292","네일미용업","5","1","3","3","","","6","","","","","0","0","0","N",
"147","미용업","05_18_01_P","5690000","5690000-211-2022-00019","2022-06-13","","03","폐업","02","폐업","2026-01-23","","","","","83.91","339-003","세종특별자치시 나성동 684-1 나릿재마을2단지 상가","세종특별자치시 어울누리로 67, 나릿재마을2단지 상가 1층  B106호 (나성동)","30128","모브헤어(MOB HAIR)","2026-01-23 10:07:14","U","2026-01-25 02:40:00","일반미용업","223770.59852209","331843.425707527","일반미용업","49","0","0","0","0","0","3","","","","","0","0","0","N",
"148","미용업","05_18_01_P","4060000","4060000-211-2022-00022","2022-05-04","","03","폐업","02","폐업","2026-01-23","","","","","88.00","413-882","경기도 파주시 파평면 덕천리 250-9","경기도 파주시 파평면 청송로 590, 1층","10801","좋아헤어","2026-01-23 13:29:14","U","2026-01-25 02:40:00","일반미용업","188877.661998045","493019.487049327","일반미용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"149","미용업","05_18_01_P","3510500","3510500-218-2017-00013","2017-10-25","","03","폐업","02","폐업","2026-01-23","","","","032  8759253","27.60","","인천광역시 미추홀구 주안동 0 포레나 미추홀 201동 1063호","인천광역시 미추홀구 경인로 372, 201동 1층 1063호 (주안동, 포레나 미추홀)","22148","수네일 피부","2026-01-23 16:29:19","U","2026-01-25 02:40:00","네일아트업","","","피부미용업, 네일미용업","0","0","1","1","0","0","4","","","","","0","0","1","N",
"150","미용업","05_18_01_P","3340000","3340000-213-2023-00035","2023-12-04","","01","영업/정상","01","영업","","","","","","66.88","604-828","부산광역시 사하구 당리동 316-25","부산광역시 사하구 낙동대로 414, 5층 (당리동)","49327","하단 문뷰티","2026-01-23 15:40:25","U","2026-01-25 02:40:00","메이크업업","379828.030800909","180108.205943795","종합미용업","0","0","5","0","0","0","0","","","","임대","0","0","2","N",
"151","미용업","05_18_01_P","3780000","3810000-215-2025-00003","2025-02-07","","01","영업/정상","01","영업","","","","","","28.16","463-847","경기도 성남시 분당구 정자동 25-1 킨스타워 311호","경기도 성남시 분당구 성남대로331번길 8, 킨스타워 3층 311호 (정자동)","13558","어도어네일스튜디오(Adore Nail Studio)","2026-01-23 14:18:58","U","2026-01-25 02:40:00","네일아트업","209375.8659558","429348.149274214","네일미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"152","미용업","05_18_01_P","5380000","5380000-226-2025-00001","2025-02-14","","03","폐업","02","폐업","2026-01-23","","","","","57.52","626-836","경상남도 양산시 삼호동 484-11","경상남도 양산시 연호12길 16, 101호 (삼호동)","50531","수은더뷰티","2026-01-23 17:52:51","U","2026-01-25 02:40:00","네일아트업","397529.429248594","214867.707625592","피부미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","6","","","","","0","0","2","N",
