"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"290","의원","01_01_02_P","3740000","PHMA120173740032041100014","2017-05-29","","01","영업/정상","13","영업중","","","","","031-231-1119","","","경기도 수원시 권선구 금곡동 1118 e-SPACE CITY-1","경기도 수원시 권선구 금곡로 202, e-SPACE CITY-1 (금곡동)","16397","365열린메디칼의원","2026-01-23 03:13:39","U","2026-01-25 02:40:00","의원","195731.179235059","419060.674593702","의원","13","0","0","2523.67","125 122 115 114 113 111 109 107 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과, 응급의학과","","","","0","0","","","0","",
"291","의원","01_01_02_P","3740000","PHMA120203740033041100003","2020-02-11","","01","영업/정상","13","영업중","","","","","031-8067-7557","","","","경기도 수원시 팔달구 경수대로 561, 금호빌딩 1~3층 (인계동)","16482","더강한의원","2026-01-23 05:13:46","U","2026-01-25 02:40:00","한의원","202569.090680775","419352.559224241","한의원","2","19","29","763.4","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"292","의원","01_01_02_P","3740000","PHMA120193740031041100005","2019-02-28","","01","영업/정상","13","영업중","","","","","031-546-1654","","","","경기도 수원시 장안구 송원로 20, 301,302호 (송죽동, 수원 아너스빌 위즈)","16307","기분좋은365의원","2026-01-23 02:13:39","U","2026-01-25 02:40:00","의원","200533.772097161","421676.640632036","의원","1","0","0","96.05","101 105 108 109 113 114 115 122","내과, 정형외과, 성형외과, 마취통증의학과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"293","의원","01_01_02_P","3740000","PHMA120203740106041100003","2020-01-30","","01","영업/정상","13","영업중","","","","","031-205-5255","","","경기도 수원시 영통구 신동 338 에이스 하이엔드 타워 영통","경기도 수원시 영통구 영통로 237, 에이스 하이엔드 타워 영통 B1층 103, 105~113호 (신동)","16679","아이오라여성의원","2026-01-23 02:13:39","U","2026-01-25 02:40:00","의원","204976.8855243","416307.941867978","의원","21","0","0","873","110","산부인과","","","","0","0","","","0","",
"294","의원","01_01_02_P","3740000","PHMA120203740032041100006","2020-06-30","","01","영업/정상","13","영업중","","","","","031-292-2080","","","","경기도 수원시 권선구 금곡로196번길 76, 서울JS프라자 2층 (금곡동)","16393","타이거치과의원","2026-01-23 03:43:36","U","2026-01-25 02:40:00","치과의원","195983.436226788","419066.160944479","치과의원","10","0","0","1673.66","403 404 405 406 407 409 411","치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 영상치의학과, 예방치과","","","","0","0","","","0","",
"295","의원","01_01_02_P","3740000","PHMA120203740106041100016","2020-07-31","","01","영업/정상","13","영업중","","","","","031-304-0800","","","경기도 수원시 영통구 이의동 1336 힐스테이트광교중앙역","경기도 수원시 영통구 도청로18번길 26, 힐스테이트광교중앙역 3층 326호~330호 (이의동)","16508","디에스타의원","2026-01-23 03:43:36","U","2026-01-25 02:40:00","의원","204977.175329834","420627.234160383","의원","3","0","0","324.84","114 108","성형외과, 피부과","","","","0","0","","","0","",
"296","의원","01_01_02_P","3300000","PHMA120243300024041100001","2024-01-08","","01","영업/정상","13","영업중","","","","","051-715-7365","","","부산광역시 동래구 온천동 1441-13","부산광역시 동래구 충렬대로 152, 2층 (온천동)","47824","동래센트럴정형외과의원","2026-01-23 01:13:13","U","2026-01-25 02:40:00","의원","389032.435200299","191467.148178726","의원","5","0","0","818.96","125 122 120 119 116 114 113 111 109 108 107 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 성형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과","","","","0","0","","","0","",
"297","의원","01_01_02_P","3550000","PHMA120163550020041100013","2016-10-17","","01","영업/정상","13","영업중","","","","","032-361-1075","","","","인천광역시 계양구 병방시장로 78, 1층 일부호 (병방동)","21027","동의본한의원","2026-01-23 11:18:44","U","2026-01-25 02:40:00","한의원","176997.690843937","449537.616361087","한의원","2","0","0","87.12","301 302 303 304 305 306 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"298","의원","01_01_02_P","3550000","PHMA120123550020041100001","2012-01-06","","01","영업/정상","13","영업중","","","","","032-543-6431","","","","인천광역시 계양구 병방시장로 60(병방동)","21027","금맥한의원","2026-01-23 11:31:10","U","2026-01-25 02:40:00","한의원","176813.352197591","449540.915530435","한의원","6","0","0","143.9","301 302 303 304 305 306 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"299","의원","01_01_02_P","3550000","PHMA120123550020041100014","2012-05-30","","01","영업/정상","13","영업중","","","","","032-715-6300","","","인천광역시 계양구 임학동 67번지 9호 상우메디칼프라자 5,6층","인천광역시 계양구 장제로 867 (임학동)","21034","김태형정형외과의원","2026-01-23 00:13:24","U","2026-01-25 02:40:00","의원","176777.117296868","449203.018541251","의원","1","0","0","561.66","105 101 104 106 109 120 116 113","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 영상의학과, 재활의학과","","","","0","0","","","0","",
"300","의원","01_01_02_P","3550000","PHMA119963550020041100012","1996-11-08","","01","영업/정상","13","영업중","","","","","032-545-6422","","","인천광역시 계양구 작전동 865-29","인천광역시 계양구 계양대로 65, 정원치과의원 4층 (작전동)","21110","정원치과의원","2026-01-23 00:13:23","U","2026-01-25 02:40:00","치과의원","175356.653981322","447528.370529287","치과의원","2","0","0","324","402 403 404 405 406 407 408 409 410 411","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"301","의원","01_01_02_P","4040000","PHMA120204040023041100012","2020-06-23","","01","영업/정상","13","영업중","","","","","031-8028-0275","","","경기도 하남시 망월동 1116번지 미사역 큐브앤 타워","경기도 하남시 미사강변동로 81, 미사역 큐브앤 타워 401~403호 (망월동)","12913","서울더고운치과의원","2026-01-23 00:43:23","U","2026-01-25 02:40:00","치과의원","216958.556381829","451126.031040344","치과의원","3","0","0","210.86","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"302","의원","01_01_02_P","3150000","PHMA120203150037041100026","2020-06-19","","01","영업/정상","13","영업중","","","","","02-6339-9088","","","서울특별시 강서구 마곡동 798-3 747","서울특별시 강서구 공항대로 168, 747 3층 310,311,312,313호 (마곡동)","07807","마곡드림빛안과의원","2026-01-23 03:13:29","U","2026-01-25 02:40:00","의원","184572.413912003","450792.481822587","의원","1","0","0","303.8","112","안과","","","","0","0","","","0","",
"303","의원","01_01_02_P","4691000","PHMA120024690107041100003","2002-10-21","","01","영업/정상","13","영업중","","","","","063-535-9966","","","전북특별자치도 정읍시 수성동 539-1","전북특별자치도 정읍시 중앙1길 58 (수성동)","56163","하나외과의원","2026-01-23 01:13:24","U","2026-01-25 02:40:00","의원","186500.183044808","229898.165597729","의원","1","4","8","604.52","104","외과","","","","0","0","","","0","",
"304","의원","01_01_02_P","3930000","PHMA120203930154041100007","2020-07-27","","01","영업/정상","13","영업중","","","","","031-8088-7588","","","","경기도 안산시 단원구 고잔1길 7, 석탑프라자 401~403호 (고잔동)","15360","안산중앙튼튼탑의원","2026-01-23 02:13:43","U","2026-01-25 02:40:00","의원","185234.95099121","424090.20216976","의원","2","0","0","529.09","104 105 109 122","외과, 정형외과, 마취통증의학과, 가정의학과","","","","0","0","","","0","",
"305","의원","01_01_02_P","3070000","PHMA120203070034041100015","2020-08-27","","01","영업/정상","13","영업중","","","","","02-953-7588","","","서울특별시 성북구 동소문동6가 143-5 해피엔딩 오피스텔 2, 4층","서울특별시 성북구 아리랑로 7, 해피엔딩 오피스텔 2, 4층 (동소문동6가)","02830","모두탑365정형외과의원","2026-01-23 03:13:16","U","2026-01-25 02:40:00","의원","201343.616033764","454561.774886641","의원","5","0","0","475.83","101 102 104 105 106 109 113 114 120 122 125","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 피부과, 재활의학과, 가정의학과, 응급의학과","","","","0","0","","","0","",
"306","의원","01_01_02_P","5100000","PHMA120205100028041100002","2020-06-30","","01","영업/정상","13","영업중","","","","","054-715-1600","","","경상북도 영천시 완산동 1000-70","경상북도 영천시 완산로 72, 3층 (완산동)","38894","영천참조은치과의원","2026-01-23 08:55:13","U","2026-01-25 02:40:00","치과의원","374861.891697237","275765.53217707","치과의원","1","0","0","157.5","411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"307","의원","01_01_02_P","5590000","PHMA120205590021041100011","2020-08-21","","01","영업/정상","13","영업중","","","","","031-928-7331","","","경기도 양주시 옥정동 950-4 2층 201호~204호","경기도 양주시 옥정로7길 9-19, 2층 201~204호 (옥정동)","11468","이빛나는치과의원","2026-01-23 00:43:23","U","2026-01-25 02:40:00","치과의원","207958.195005455","480501.317820655","치과의원","2","0","0","297","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"308","의원","01_01_02_P","3780000","PHMA120203780062041100007","2002-12-03","","01","영업/정상","13","영업중","","","","","1670-6868","","","","경기도 성남시 수정구 위례광장로 328, 우성위례타워 201~204호 (창곡동)","13640","위례나무의원","2026-01-23 01:44:23","U","2026-01-25 02:40:00","의원","212560.960312092","441023.737503288","의원","9","0","0","393.39","101 102 104 105 108 110 111 113 114 115 116","내과, 신경과, 외과, 정형외과, 성형외과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과","","","","0","0","","","0","",
"309","의원","01_01_02_P","3140000","PHMA120213140033041100021","2021-08-06","","01","영업/정상","13","영업중","","","","","02-6951-1525","","","서울특별시 양천구 목동 406-14","서울특별시 양천구 오목로 311, 5층 (목동)","08000","오마스의원","2026-01-23 01:43:17","U","2026-01-25 02:40:00","의원","188620.55549233","447006.657413773","의원","2","0","0","329.63","114","피부과","","","","0","0","","","0","",
"310","의원","01_01_02_P","4641000","PHMA120134640131041100037","2013-05-02","","01","영업/정상","13","영업중","","","","","063-259-8913","","","","전북특별자치도 전주시 덕진구 사평로 40, 5층 (덕진동1가, 건강검진센터)","54893","(사)한국건강관리협회 건강치과의원","2026-01-23 01:13:23","U","2026-01-25 02:40:00","치과의원","210907.766991522","260105.011672045","치과의원","2","0","0","146","406 411 412","치주과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"311","의원","01_01_02_P","3480000","PHMA120213480012041100006","2021-07-07","","01","영업/정상","13","영업중","","","","","053-710-8875","","","","대구광역시 달성군 화원읍 비슬로 2593, 2층","42955","화원365한의원","2026-01-23 03:13:20","U","2026-01-25 02:40:00","한의원","335521.817702983","257085.931795508","한의원","2","0","0","208","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"312","의원","01_01_02_P","4641000","PHMA119954640131041100010","1995-06-13","","01","영업/정상","13","영업중","","","","","063-222-3535","","","","전북특별자치도 전주시 완산구 용머리로 32, 3층 303호 (효자동1가)","55080","다나을한의원","2026-01-23 13:57:01","U","2026-01-25 02:40:00","한의원","210222.449095045","256167.184095348","한의원","3","0","0","170","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"313","의원","01_01_02_P","5310000","PHMA120215310029041100015","2021-09-15","","01","영업/정상","13","영업중","","","","","055-752-8090","","","경상남도 진주시 칠암동 490-1","경상남도 진주시 동진로 22, 아주스타타워 8,9층 (칠암동)","52726","굿앤센신경외과신경과내과의원","2026-01-23 00:13:24","U","2026-01-25 02:40:00","의원","299546.478840866","187140.102699445","의원","26","9","26","1919.37","120 116 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과","","","","0","0","","","0","",
"314","의원","01_01_02_P","4641000","PHMA120104640131041100058","2010-12-24","","01","영업/정상","13","영업중","","","","","063-249-8300","","561-853","전북특별자치도 전주시 덕진구 인후동2가 1572번지 8호 (1~4)","전북특별자치도 전주시 덕진구 견훤로 407 (인후동2가)","54906","마디정형외과의원","2026-01-23 00:13:21","U","2026-01-25 02:40:00","의원","213642.988158506","260811.251477691","의원","3","11","29","990.42","105 106 120 122 109 101 111","내과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"315","의원","01_01_02_P","3220000","PHMA120213220033041100152","2014-11-06","","01","영업/정상","13","영업중","","","","","02-508-7582","","","서울특별시 강남구 역삼동 659-6 라현빌딩","서울특별시 강남구 논현로 550, 라현빌딩 2.3.4.5층 (역삼동)","06136","한가람신경외과의원","2026-01-23 00:43:41","U","2026-01-25 02:40:00","의원","203043.554174518","444782.040810222","의원","2","8","14","927.82","105 106 109 120","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"316","의원","01_01_02_P","3150000","PHMA120253150037041100036","2025-07-25","","01","영업/정상","13","영업중","","","","","02-2699-7588","","","","서울특별시 강서구 강서로 251, 세란빌딩 2,3층 (내발산동)","07639","우장산본앤마디정형외과의원","2026-01-23 01:43:25","U","2026-01-25 02:40:00","의원","185440.48309074","449556.077304833","의원","1","0","0","375.46","104 105 106 109 120","외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"317","의원","01_01_02_P","3140000","PHMA120253140033041100026","2025-10-02","","01","영업/정상","13","영업중","","","","","0226438270","","","서울특별시 양천구 신정동 118-1","서울특별시 양천구 신목로 88, 2층 (신정동)","08009","365오목교성모마취통증의학과의원","2026-01-23 02:13:17","U","2026-01-25 02:40:00","의원","188879.316199542","446688.929137687","의원","2","0","0","330.7","120 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"318","의원","01_01_02_P","3160000","PHMA120253160034041100016","2025-10-13","","01","영업/정상","13","영업중","","","","","02-851-7575","","","서울특별시 구로구 구로동 413-34 4층","서울특별시 구로구 구로동로 153, 4층 (구로동)","08309","구로쏙내과의원","2026-01-23 02:13:19","U","2026-01-25 02:40:00","의원","189613.867890458","443356.035765976","의원","2","0","0","206.1","113 111 110 102 101","내과, 신경과, 산부인과, 소아청소년과, 이비인후과","","","","0","0","","","0","",
"319","의원","01_01_02_P","4050000","PHMA120254050149041100021","2025-09-10","","01","영업/정상","13","영업중","","","","","03180678575","","","경기도 용인시 수지구 성복동 89 데이파크","경기도 용인시 수지구 성복2로 51, 데이파크 A동 124,125호 (성복동)","16849","잘보는서울빛안과의원","2026-01-23 03:13:37","U","2026-01-25 02:40:00","의원","206896.784936692","423481.416798977","의원","1","0","0","241","112","안과","","","","0","0","","","0","",
"320","의원","01_01_02_P","4060000","PHMA120254060477041100005","2025-09-09","","01","영업/정상","13","영업중","","","","","031-946-8875","","","경기도 파주시 금촌동 986-1 청원센트럴타워","경기도 파주시 금릉역로 84, 청원센트럴타워 5층 (금촌동)","10915","연세에이스정형외과의원","2026-01-23 00:43:33","U","2026-01-25 02:40:00","의원","179303.214132105","472207.242339289","의원","1","0","0","368.35","122 120 114 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"321","의원","01_01_02_P","3830000","PHMA120253830263041100022","2025-07-30","","01","영업/정상","13","영업중","","","","","031-454-1000","","","경기도 안양시 동안구 호계동 873 덕유파크","경기도 안양시 동안구 경수대로 428, 덕유파크 401,402,407,408호 (호계동)","14126","아산플러스마취통증의학과의원","2026-01-23 04:43:25","U","2026-01-25 02:40:00","의원","196609.75025329","428912.306681884","의원","1","0","0","338.08","105 106 120 109","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"322","의원","01_01_02_P","3540000","PHMA120253540021041100017","2025-07-22","","01","영업/정상","13","영업중","","","","","032-517-1113","","","인천광역시 부평구 부평동 146-1","인천광역시 부평구 장제로 137, 5, 6층 (부평동)","21392","연세신동정형외과의원","2026-01-23 03:13:23","U","2026-01-25 02:40:00","의원","176045.363790294","443951.28362707","의원","1","0","0","503.44","122 116 109 106 105 104","외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"323","의원","01_01_02_P","3970000","PHMA120253970017041100007","2025-08-11","","01","영업/정상","13","영업중","","","","","02-507-7777","","","경기도 과천시 갈현동 0 렉서","경기도 과천시 과천대로 111, 렉서 301, 302, 303호 (갈현동)","13840","과천바른성모정형외과의원","2026-01-23 03:43:15","U","2026-01-25 02:40:00","의원","","","의원","1","0","0","350.01","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"324","의원","01_01_02_P","3040000","PHMA120253040033041100016","2025-09-17","","01","영업/정상","13","영업중","","","","","02-444-1110","","","서울특별시 광진구 화양동 4-20 스타시티영존빌딩","서울특별시 광진구 능동로 110, 스타시티영존빌딩 3층 303호 (화양동)","05030","서울스타본정형외과의원","2026-01-23 01:43:15","U","2026-01-25 02:40:00","의원","206241.82019349","448715.06998929","의원","1","0","0","481","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"325","의원","01_01_02_P","3860000","PHMA120253860578041100006","2025-09-16","","01","영업/정상","13","영업중","","","","","032-677-3651","","","경기도 부천시 오정구 고강동 319-4 엘림메디칼빌딩 2층~3층","경기도 부천시 오정구 역곡로 485, 엘림메디칼빌딩 2층~3층 (고강동)","14416","고강성모탑정형외과의원","2026-01-23 04:44:08","U","2026-01-25 02:40:00","의원","183650.180851272","447309.191968729","의원","1","1","1","406.64","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"326","의원","01_01_02_P","3590000","PHMA120253590019041100003","2025-09-01","","01","영업/정상","13","영업중","","","","","062-225-3000","","","광주광역시 동구 산수동 522-10","광주광역시 동구 필문대로 179, 3층 (산수동)","61437","광주그랜드치과의원","2026-01-23 01:43:15","U","2026-01-25 02:40:00","치과의원","193753.249976234","183930.116256152","치과의원","1","0","0","591.56","412 407 406 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 치주과, 치과보존과, 통합치의학과","","","","0","0","","","0","",
"327","의원","01_01_02_P","5690000","PHMA120235690045041100002","2023-01-26","","01","영업/정상","13","영업중","","","","","044-864-8375","","","","세종특별자치시 절재로 194, 중앙타운 5층 512호 (어진동)","30103","아이맘편작한의원","2026-01-23 03:13:18","U","2026-01-25 02:40:00","한의원","223441.289281277","334167.630334701","한의원","1","0","0","139.2","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"328","의원","01_01_02_P","3290000","PHMA120233290024041100002","2023-01-02","","01","영업/정상","13","영업중","","","","","051-914-2585","","","부산광역시 부산진구 부전동 18 삼정 그린코아 더 시티","부산광역시 부산진구 중앙대로 797, 삼정 그린코아 더 시티 2층 (부전동)","47250","척강의원","2026-01-23 03:13:17","U","2026-01-25 02:40:00","의원","387894.925599061","186833.649301772","의원","2","1","1","177.84","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"329","의원","01_01_02_P","3900000","PHMA120223900028041100024","2022-12-23","","01","영업/정상","13","영업중","","","","","02-801-3333","","","경기도 광명시 소하동 610-1","경기도 광명시 기아로 113(소하동)","14323","기아오토랜드광명의원","2026-01-23 03:13:20","U","2026-01-25 02:40:00","의원","190537.605017705","437523.966343258","의원","6","0","0","288.17","122 105 101","내과, 정형외과, 가정의학과","","","","0","0","","","0","",
"330","의원","01_01_02_P","3000000","PHMA120223000034041100018","2022-11-25","","01","영업/정상","13","영업중","","","","","02-776-2875","","","서울특별시 종로구 당주동 128-27 동원빌딩","서울특별시 종로구 새문안로3길 15, 동원빌딩 1층 (당주동)","03175","평화로운치과의원","2026-01-23 01:13:31","U","2026-01-25 02:40:00","치과의원","197484.983910622","452162.304535024","치과의원","1","0","0","161.8","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"331","의원","01_01_02_P","4060000","PHMA120224060477041100001","2022-12-26","","01","영업/정상","13","영업중","","","","","031-944-7585","","","경기도 파주시 금촌동 988-1 우평프라자","경기도 파주시 금빛로 24, 우평프라자 302호~304호 (금촌동)","10915","금촌튼튼본의원","2026-01-23 02:43:42","U","2026-01-25 02:40:00","의원","179386.063549472","472188.74807539","의원","1","0","0","299.95","105","정형외과","","","","0","0","","","0","",
"332","의원","01_01_02_P","4090000","PHMA120224090023041100031","2022-11-11","","01","영업/정상","13","영업중","","","","","031-8049-6024","","","경기도 김포시 구래동 6879-1","경기도 김포시 김포한강4로 525, 201~208호 (구래동)","10071","유앤아이의원","2026-01-23 03:13:30","U","2026-01-25 02:40:00","의원","166869.952050926","460435.546267983","의원","2","0","0","724.96","114 122","피부과, 가정의학과","","","","0","0","","","0","",
"333","의원","01_01_02_P","3540000","PHMA120223540021041100034","2022-11-24","","01","영업/정상","13","영업중","","","","","032-437-7528","","","","인천광역시 부평구 열우물로 90, 상가F동 401, 402, 407 일부호 (십정동, 더샵부평센트럴시티)","21443","서울바른송치과의원","2026-01-23 02:13:24","U","2026-01-25 02:40:00","치과의원","173203.244129782","441511.67815385","치과의원","3","0","0","298.9","412 406 404","치과교정과, 치주과, 통합치의학과","","","","0","0","","","0","",
"334","의원","01_01_02_P","4040000","PHMA120234040023041100002","2023-01-27","","01","영업/정상","13","영업중","","","","","031-796-7700","","","경기도 하남시 망월동 1079-1 우성미사타워","경기도 하남시 미사강변중앙로 220, 우성미사타워 201~203호 (망월동)","12913","파더스화외과의원","2026-01-23 14:04:54","U","2026-01-25 02:40:00","의원","216647.034145175","451573.121769137","의원","2","0","0","465.83","104","외과","","","","0","0","","","0","",
"335","의원","01_01_02_P","3910000","PHMA120223910165041100013","2022-11-23","","01","영업/정상","13","영업중","","","","","031-8054-7507","","","경기도 평택시 고덕동 2613-1 고은메디타워","경기도 평택시 고덕중앙2로 39, 고은메디타워 6,7층 (고덕동)","18013","고덕스카이정형외과의원","2026-01-23 03:13:36","U","2026-01-25 02:40:00","의원","203514.63244552","393723.97210967","의원","2","0","0","1482.78","122 120 116 115 114 113 111 109 106 105 102 101","내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"336","의원","01_01_02_P","3630000","PHMA120223630020041100025","2022-12-30","","01","영업/정상","13","영업중","","","","","062-710-5628","","","광주광역시 광산구 수완동 1430","광주광역시 광산구 장신로 144, 6층 (수완동)","62306","오후의치과의원","2026-01-23 00:43:24","U","2026-01-25 02:40:00","치과의원","184066.965","187923.825","치과의원","1","0","0","301","412 411 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"337","의원","01_01_02_P","3100000","PHMA120213100034041100015","2021-06-07","","01","영업/정상","13","영업중","","","","","02-938-8275","","","서울특별시 노원구 상계동 389-641","서울특별시 노원구 상계로27길 32, 3층 (상계동)","01682","브라보마취통증의학과의원","2026-01-23 02:13:19","U","2026-01-25 02:40:00","의원","206095.984424643","461955.875256541","의원","1","0","0","334.45","122 120 113 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"338","의원","01_01_02_P","3460000","PHMA120213460023041100018","2021-05-07","","01","영업/정상","13","영업중","","","","","053-716-8275","","","대구광역시 수성구 중동 99-1","대구광역시 수성구 수성로 218, 2층 (중동)","42151","봄날정형외과의원","2026-01-23 00:13:21","U","2026-01-25 02:40:00","의원","345664.190157621","261748.408285822","의원","1","0","0","474","109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과","","","","0","0","","","0","",
"339","의원","01_01_02_P","3150000","PHMA120213150037041100028","2021-06-17","","01","영업/정상","13","영업중","","","","","02-2662-7007","","","서울특별시 강서구 마곡동 801","서울특별시 강서구 공항대로 236, 5층 (마곡동)","07805","바른메디내과의원","2026-01-23 03:13:31","U","2026-01-25 02:40:00","의원","185235.843162745","450709.635045354","의원","4","0","0","1876.53","122 113 111 105 101","내과, 정형외과, 소아청소년과, 이비인후과, 가정의학과","","","","0","0","","","0","",
"340","의원","01_01_02_P","3630000","PHMA120163630020041100020","2016-09-01","","01","영업/정상","13","영업중","","","","","062-951-0975","","","광주광역시 광산구 수완동 1085","광주광역시 광산구 장신로 141, 7,8층 (수완동)","62247","바른안과의원","2026-01-23 02:43:27","U","2026-01-25 02:40:00","의원","184043.79921654","187995.131870761","의원","3","0","0","765","112","안과","","","","0","0","","","0","",
"341","의원","01_01_02_P","3330000","PHMA120163330024041100033","2016-10-12","","01","영업/정상","13","영업중","","","","","051-731-4001","","","","부산광역시 해운대구 센텀2로 25, 1001호 (우동, 센텀드림월드)","48060","자연과한의원","2026-01-23 10:13:22","U","2026-01-25 02:40:00","한의원","394259.857138235","187389.720344275","한의원","1","0","0","245.57","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"342","의원","01_01_02_P","5670000","PHMA120195670066041100010","2019-07-31","","01","영업/정상","13","영업중","","","","","055-224-2828","","","","경상남도 창원시 마산합포구 서성로 62 (신포동2가)","51720","로이스제일치과의원","2026-01-23 17:41:37","U","2026-01-25 02:40:00","치과의원","343116.98328283","190396.044074561","치과의원","3","0","0","764.9","402 403 405 406 407 408 409 411","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과","","","","0","0","","","0","",
