사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
대진의료기,2011-03-04,201768.954624973,453426.841551586,2026-05-03 22:33:50,I,03,폐업,2020-12-04 15:43:51,,2008-01-10,,서울특별시 성북구 보문동*가 **,PHMG120083070034047000002,3070000,"서울특별시 성북구 보문로 **, ***호 (보문동*가)",02852,03,폐업,,,,
주식회사 정인인더스,2013-05-10,201633.091375136,454287.742130074,2026-05-03 22:34:14,I,03,폐업,2013-05-10 11:13:33,,2010-11-02,136-052,서울특별시 성북구 동선동*가 ***번지 **호 지층,PHMG120103070034047000039,3070000,"서울특별시 성북구 보문로**길 **-* (동선동*가,지층)",,03,폐업,,,,
온샘바이오,2021-11-29,202925.57087047,455253.523708402,2026-05-03 22:35:46,I,03,폐업,2021-11-30 15:08:57,,2020-02-28,,서울특별시 성북구 종암동 **번지 *호,PHMG120203070034047000008,3070000,"서울특별시 성북구 종암로 ***, *층 (종암동)",02804,03,폐업,,,,
센스엘,2014-12-31,204368.471162464,456862.770756791,2026-05-03 22:34:13,I,03,폐업,2014-12-31 16:51:49,,2010-10-19,136-833,서울특별시 성북구 장위*동 ***번지 **호 지층,PHMG120103070034047000034,3070000,"서울특별시 성북구 장월로**길 ** (장위동,지층)",,03,폐업,,,02-909-4907,
(주)코리아세븐 정릉e편한세상점,,201646.640300822,455297.375163193,2026-05-03 22:35:57,I,13,영업중,2024-04-09 14:28:11,,2021-05-04,,서울특별시 성북구 정릉동 **** 정릉*차 e-편한세상,PHMG120213070034047000065,3070000,"서울특별시 성북구 북악산로 ***, 상가동 ***, ***호 (정릉동, 정릉*차 e-편한세상)",02818,01,영업/정상,,,02-909-5684,
오성테크,2019-08-13,200955.86180712,454578.881989911,2026-05-03 22:35:19,I,24,직권폐업,2019-08-14 14:09:34,,2017-02-22,,서울특별시 성북구 동소문동*가 ***번지 *호,PHMG120173070034047000022,3070000,"서울특별시 성북구 동소문로**길 **-*, 지층 ***호 (동소문동*가, 백호빌딩)",02832,04,취소/말소/만료/정지/중지,,,,
씨엠플러스,2009-04-03,201846.990777367,454948.808871862,2026-05-03 22:33:53,I,03,폐업,2020-12-02 17:00:18,,2008-09-05,,서울특별시 성북구 동선동*가 ***-*,PHMG120083070034047000033,3070000,"서울특별시 성북구 동소문로**길 *, *층 (동선동*가)",02840,03,폐업,,,,
효스토어,,202337.783038524,456539.190686079,2026-05-03 22:36:00,I,13,영업중,2021-09-06 14:46:13,,2021-09-01,,서울특별시 성북구 길음동 **** 래미안길음센터피스,PHMG120213070034047000100,3070000,"서울특별시 성북구 숭인로 **, ***동 ****호 (길음동, 래미안길음센터피스)",02727,01,영업/정상,,,,
세븐일레븐 정릉대로점,2021-11-26,201639.692721783,455523.142201788,2026-05-03 22:35:02,I,03,폐업,2021-11-26 13:51:18,,2016-03-14,,서울특별시 성북구 정릉동 **번지 ***호,PHMG120163070034047000013,3070000,서울특별시 성북구 정릉로 *** (정릉동),02816,03,폐업,,,02-942-2840,
우진아이엔씨,2024-10-16,203172.784644199,454430.648009792,2026-05-03 22:36:02,I,03,폐업,2024-10-16 13:26:01,,2019-06-21,,서울특별시 성북구 종암동 ** 거산프라자,PHMG120223070034047000005,3070000,"서울특별시 성북구 종암로 **, 거산프라자 신관동 *층 ***호 (종암동)",02796,03,폐업,,,02-6397-0801,
에스에이치웰빙샵,,201152.126199925,454955.669314121,2026-05-03 22:36:35,I,15,전출,2025-09-17 13:36:57,,2024-09-04,,서울특별시 성북구 동소문동*가 ** 경향빌딩,PHMG120243070034047000062,3070000,"서울특별시 성북구 아리랑로*길 **, 경향빌딩 *층 (동소문동*가)",02826,05,제외/삭제/전출,,,,
(주)이마트에브리데이창동점,2024-06-17,203027.627111443,460124.418353378,2026-05-03 22:35:31,I,03,폐업,2024-06-17 13:06:53,,2021-05-11,,서울특별시 도봉구 창동 ***-**,PHMG120213090033047000042,3090000,서울특별시 도봉구 도봉로***길 ** (창동),01460,03,폐업,,,,
센스엘,,204851.30533293,456309.446170016,2026-05-03 22:34:59,I,15,전출,2017-08-03 17:39:17,,2015-10-15,,서울특별시 성북구 석관동 ***번지 **호 *층,PHMG120153070034047000068,3070000,"서울특별시 성북구 화랑로**가길 **, *층 (석관동)",02789,05,제외/삭제/전출,,,,
CU안암학사점,2025-06-30,202789.692329185,454049.551940162,2026-05-03 22:36:16,I,03,폐업,2025-07-01 11:05:09,,2022-07-19,,서울특별시 성북구 안암동*가 *-* 고려대학교안암캠퍼스,PHMG120223070034047000194,3070000,"서울특별시 성북구 안암로 ***, 고려대학교안암캠퍼스 기숙사 지하*층 (안암동*가)",02841,03,폐업,,,,
(주)창용,,200662.617377602,454094.531352725,2026-05-03 22:35:40,I,13,영업중,2021-12-15 09:39:54,,2019-04-19,,서울특별시 성북구 동소문동*가 ***번지 애산빌딩,PHMG120193070034047000026,3070000,"서울특별시 성북구 동소문로 **-*, 애산빌딩 *층 (동소문동*가)",02860,01,영업/정상,,,02-742-6522,
이든네이처(도봉방학지사),2017-12-28,203633.124301546,463069.434141848,2026-05-03 22:34:51,I,03,폐업,2017-12-28 15:38:09,,2016-06-29,,서울특별시 도봉구 도봉동 ***번지 **호,PHMG120163090033047000031,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (도봉동)",01349,03,폐업,,,02-954-9448,
맑은소리보청기,,203663.222587199,462505.455032714,2026-05-03 22:34:07,I,13,영업중,2011-11-01 15:42:48,,2010-06-23,132-853,서울특별시 도봉구 방학*동 ***번지 **호 외 *필지   ***호,PHMG120103090033047000020,3090000,"서울특별시 도봉구 도봉로 ***, ***호 (방학동)",01340,01,영업/정상,,,,
(주)케이피씨인터네셔널,,201623.097214797,454526.361323164,2026-05-03 22:36:29,I,13,영업중,2023-11-24 14:45:57,,2023-11-24,,서울특별시 성북구 동선동*가 ***-* 코아루센타시아,PHMG120233070034047000105,3070000,"서울특별시 성북구 동소문로**나길 **, 코아루센타시아 ***호 (동선동*가)",02845,01,영업/정상,,,,
CU창동그랜드점,,203516.311422556,461312.778998307,2026-05-03 22:35:30,I,13,영업중,2021-05-06 15:37:09,,2021-05-05,,서울특별시 도봉구 창동 ***-**,PHMG120213090033047000037,3090000,서울특별시 도봉구 해등로 *** (창동),01426,01,영업/정상,,,02-999-6445,
효제상사,2023-06-29,200812.658723443,455996.211145446,2026-05-03 22:35:46,I,03,폐업,2023-06-29 16:13:08,,2020-03-09,,서울특별시 성북구 정릉동 *** 정릉푸르지오아파트,PHMG120203070034047000009,3070000,"서울특별시 성북구 보국문로 **, ***동 ****호 (정릉동, 정릉푸르지오아파트)",02710,03,폐업,,,,
제이에스컴퍼니,,201951.992280451,455993.808805952,2026-05-03 22:36:36,I,13,영업중,2025-01-23 18:20:56,,2025-01-19,,서울특별시 성북구 길음동 **** 길음뉴타운,PHMG120253070034047000011,3070000,"서울특별시 성북구 길음로 **, ***동 ***호 (길음동, 길음뉴타운)",02725,01,영업/정상,,,,
(주)비지에프휴먼넷CU방학렉시온점,,203877.316994433,462960.615197443,2026-05-03 22:35:34,I,13,영업중,2025-01-23 16:31:21,,2021-06-03,,서울특별시 도봉구 방학동 ***-* 북한산현대렉시온오피스텔,PHMG120213090033047000052,3090000,"서울특별시 도봉구 도봉로***길 **, *층 ***호 (방학동)",01332,01,영업/정상,,,02-956-4557,
탑셀바이오뱅크,2023-04-20,200443.56826147,453974.078307204,2026-05-03 22:36:16,I,03,폐업,2023-04-20 14:39:09,,2018-06-19,,서울특별시 성북구 삼선동*가 ** 기아자동차,PHMG120223070034047000178,3070000,"서울특별시 성북구 창경궁로 ***, *층 (삼선동*가)",02866,03,폐업,,,,
다온케어,,203788.569424152,463619.198756319,2026-05-03 22:35:15,I,15,전출,2021-02-19 17:48:15,,2019-11-06,,서울특별시 도봉구 도봉동 ***번지 **호 노블하우징 A ***호,PHMG120193090033047000044,3090000,"서울특별시 도봉구 도봉로***나길 ***, *층 ***호 (도봉동, 노블하우징 A)",01308,05,제외/삭제/전출,,,,
천기권의료기,2012-10-08,201320.065748094,454426.542038009,2026-05-03 22:33:54,I,03,폐업,2012-10-08 13:43:50,,2008-10-13,136-035,서울특별시 성북구 동소문동*가 **번지 *호,PHMG120083070034047000039,3070000,서울특별시 성북구 동소문로**길 * (동소문동*가),,03,폐업,,,02-951-7588,
알파문구 고대안암점,2023-07-05,202626.152384261,453802.065103345,2026-05-03 22:35:37,I,03,폐업,2023-07-05 15:46:19,,2018-09-07,,서울특별시 성북구 안암동*가 **번지 주니퍼빌딩,PHMG120183070034047000062,3070000,"서울특별시 성북구 고려대로 **, 주니퍼빌딩 지하*층 (안암동*가)",02842,03,폐업,,,02-953-6720,
에바다체험케어,2016-09-28,203686.81708356,459009.265716602,2026-05-03 22:34:34,I,03,폐업,2016-09-28 16:57:39,,2014-01-16,,서울특별시 도봉구 창동 ***번지 **통 *반 초안산신도브래뉴아파트 ***동 ***호,PHMG120143090033047000001,3090000,"서울특별시 도봉구 해등로**길 **-**, *층 (창동)",01402,03,폐업,,,,
겸스토어,2024-06-21,203262.897642384,460455.83997874,2026-05-03 22:36:00,I,03,폐업,2024-06-22 10:37:34,,2023-09-04,,서울특별시 도봉구 창동 ***-**,PHMG120233090033047000057,3090000,"서울특별시 도봉구 도봉로***길 **, ***호 (창동)",01456,03,폐업,,,,
GS25방학점,2025-07-08,202954.190289158,462859.320040282,2026-05-03 22:35:40,I,03,폐업,2025-07-08 11:32:13,,2022-02-04,,서울특별시 도봉구 방학동 ***-**,PHMG120223090033047000024,3090000,"서울특별시 도봉구 시루봉로 ***, *층 (방학동)",01314,03,폐업,,,02-3493-5800,
비즈모아,2024-12-26,204161.941964513,463593.048074882,2026-05-03 22:35:45,I,03,폐업,2024-12-26 14:24:33,,2022-02-14,,서울특별시 도봉구 도봉동 ***-***,PHMG120223090033047000065,3090000,"서울특별시 도봉구 마들로 ***-*, *층 *호 (도봉동)",01325,03,폐업,,,,
신신의료기,2014-08-18,203104.375371508,462460.664149857,2026-05-03 22:34:09,I,03,폐업,2014-08-18 15:34:40,,2010-10-25,132-021,서울특별시 도봉구 방학*동 ***번지 *호 *층 ***호,PHMG120103090033047000033,3090000,"서울특별시 도봉구 도당로 **, ***호 (방학동)",,03,폐업,,,63973542,
GS25쌍문사계절점,2023-09-04,202815.313561518,461851.103374685,2026-05-03 22:35:45,I,03,폐업,2023-09-04 14:05:28,,2022-02-14,,서울특별시 도봉구 쌍문동 ***-*,PHMG120223090033047000064,3090000,"서울특별시 도봉구 해등로**길 **, *층 (쌍문동)",01387,03,폐업,,,,
엠디케어,,204354.5,461162.92,2026-05-03 22:34:45,I,13,영업중,2015-07-01 18:25:06,,2015-06-30,132-898,창동 **번지 *호,PHMG120153090033047000046,3090000,"서울특별시 도봉구 노해로**길 **-**, *층 **호 (창동)",01414,01,영업/정상,,,22739775,
신진하이텍의료기,2013-11-25,201473.596167504,454273.333172772,2026-05-03 22:33:52,I,03,폐업,2013-11-26 09:19:35,,2008-05-21,136-051,서울특별시 성북구 동선동*가 **번지 *층,PHMG120083070034047000022,3070000,서울특별시 성북구 보문로**길 ** (동선동*가),,03,폐업,,,,
지오텍,,200694.230347109,454055.980570363,2026-05-03 22:36:18,I,13,영업중,2022-12-16 17:39:41,,2022-12-16,,서울특별시 성북구 동소문동*가 ***,PHMG120223070034047000240,3070000,서울특별시 성북구 동소문로*길 *-**(동소문동*가),02860,01,영업/정상,,,,
세븐일레븐쌍문역점,,202999.2675169,460616.701327584,2026-05-03 22:35:46,I,13,영업중,2023-06-21 16:46:06,,2022-02-15,,서울특별시 도봉구 창동 ***-** 삼성쉐르빌퍼스티,PHMG120223090033047000072,3090000,"서울특별시 도봉구 도봉로 ***, 삼성쉐르빌퍼스티 ***호 (창동)",01454,01,영업/정상,,,02-990-6963,
(주)발상코퍼레이션,,203250.198669162,455701.490029192,2026-05-03 22:35:38,I,15,전출,2019-11-28 08:56:24,,2019-01-04,,서울특별시 성북구 하월곡동 **번지 **호 구원빌딩,PHMG120193070034047000001,3070000,"서울특별시 성북구 오패산로 **, 구원빌딩 *층 (하월곡동)",02751,05,제외/삭제/전출,,,,
메디파워,2022-08-22,204345.826664906,461119.957690091,2026-05-03 22:34:55,I,03,폐업,2022-08-22 10:04:39,,2017-01-04,,서울특별시 도봉구 창동 *번지 지*층,PHMG120173090033047000001,3090000,"서울특별시 도봉구 노해로**길 *, 지*층 (창동)",01414,03,폐업,,,,
길재소프트 주식회사,,203934.360214315,455417.925754463,2026-05-03 22:35:06,I,15,전출,2019-05-10 11:04:20,,2016-05-04,,서울특별시 성북구 하월곡동 **번지 *호 한국과학기술연구원 에이치-*동 ***디호,PHMG120163070034047000025,3070000,"서울특별시 성북구 화랑로**길 *, 에이치-*동 ***디호 (하월곡동, 한국과학기술연구원)",02792,05,제외/삭제/전출,,,,
세우메디케어(주),2013-03-31,204238.33386129,461159.384486912,2026-05-03 22:34:16,I,03,폐업,2013-04-05 10:28:17,,2011-02-25,132-898,서울특별시 도봉구 창*동 *번지 다모아빌딩 ***호,PHMG120113090033047000008,3090000,"서울특별시 도봉구 마들로**가길 **, ***호 (창동)",,03,폐업,,,,
세븐일레븐창동금빛길점,,202927.968900392,459973.275358416,2026-05-03 22:35:44,I,13,영업중,2022-02-14 09:34:04,,2022-02-14,,서울특별시 도봉구 창동 ***-**,PHMG120223090033047000063,3090000,"서울특별시 도봉구 우이천로**길 **, *층 (창동)",01462,01,영업/정상,,,02-935-6576,
제일사,2015-12-17,205130.634679102,455967.84865536,2026-05-03 22:34:30,I,03,폐업,2015-12-17 15:21:17,,2012-04-18,136-819,서울특별시 성북구 석관동 ***번지 ***호,PHMG120123070034047000021,3070000,서울특별시 성북구 화랑로**길 *** (석관동),02789,03,폐업,,,32952021,
더조은메디컬,,203731.499066024,464103.750603124,2026-05-03 22:34:59,I,15,전출,2022-01-13 16:39:08,,2018-03-02,,서울특별시 도봉구 도봉동 ***-** 전자빌라,PHMG120183090033047000007,3090000,"서울특별시 도봉구 도봉로***길 **, ***호 (도봉동, 전자빌라)",01306,05,제외/삭제/전출,,,,
(주)코리아세븐 상월곡역점,2019-10-14,204268.741908141,456073.655437397,2026-05-03 22:35:12,I,03,폐업,2019-10-14 15:46:30,,2016-10-31,,서울특별시 성북구 상월곡동 **번지 *호,PHMG120163070034047000059,3070000,서울특별시 성북구 화랑로 *** (상월곡동),02773,03,폐업,,,,
워넬코리아,2010-05-31,,,2026-05-03 22:33:54,I,03,폐업,2010-05-31 13:22:12,,2008-07-18,132-926,서울특별시 도봉구해등길 ***-*(창*동 ***-**),PHMG120083090033047000020,3090000,,,03,폐업,,,,
지에스25(GS25)창동그린점,2025-02-13,203961.427729229,461370.607446335,2026-05-03 22:36:00,I,03,폐업,2025-02-13 13:32:47,,2023-10-26,,서울특별시 도봉구 창동 *** 동아빌라,PHMG120233090033047000067,3090000,"서울특별시 도봉구 노해로**다길 **, ****, ****, ***, ***호 (창동, 동아빌라)",01399,03,폐업,,,,
아가방(주)엘르뿌뽕 미아점,2015-06-09,202466.801084521,456227.571720914,2026-05-03 22:33:39,I,03,폐업,2015-06-09 16:44:02,,2003-10-07,136-719,서울특별시 성북구 길음동 **번지 *호,PHMG120033070034047000005,3070000,서울특별시 성북구 동소문로 *** (길음동),,03,폐업,,,02-2117-2624,
와이제이,2010-07-08,203745.98889507,456787.183736206,2026-05-03 22:34:05,I,03,폐업,2013-04-01 10:32:31,,2010-01-06,136-140,서울특별시 성북구 장위동 ***번지 ***호 *층,PHMG120103070034047000001,3070000,"서울특별시 성북구 장위로**길 **-* (장위동,*층)",,03,폐업,,,,
(주)제일메드,,205996.717928956,456704.522324447,2026-05-03 22:35:48,I,13,영업중,2020-09-08 16:24:06,,2019-04-15,,서울특별시 성북구 석관동 ** 두산아파트,PHMG120203070034047000051,3070000,"서울특별시 성북구 화랑로**길 **, 주상가동 ***호 (석관동, 두산아파트)",02780,01,영업/정상,,,02-900-9248,
세븐일레븐도봉파크빌점,,204222.46195029,465025.246646886,2026-05-03 22:35:33,I,13,영업중,2021-05-12 17:42:27,,2021-05-12,,서울특별시 도봉구 도봉동 *** 도봉파크빌*단지아파트,PHMG120213090033047000046,3090000,"서울특별시 도봉구 마들로 ***, 상가동 ***호 (도봉동, 도봉파크빌*단지아파트)",01318,01,영업/정상,,,,
㈜코리아세븐 장위꿈의숲점,2024-08-07,204370.098492491,457210.645675333,2026-05-03 22:36:16,I,03,폐업,2024-08-07 17:22:52,,2022-07-18,,서울특별시 성북구 장위동 ***-**,PHMG120223070034047000190,3070000,"서울특별시 성북구 장월로 ***, *층 (장위동)",02766,03,폐업,,,,
세븐일레븐 쌍문점,,201076.85313831,461021.925111838,2026-05-03 22:35:30,I,13,영업중,2024-06-20 11:47:42,,2021-05-04,,서울특별시 도봉구 쌍문동 ***-**,PHMG120213090033047000036,3090000,서울특별시 도봉구 삼양로 *** (쌍문동),01368,01,영업/정상,,,,
엔라이프,2018-05-28,203194.11728589,455683.938872791,2026-05-03 22:35:02,I,03,폐업,2018-05-28 09:48:25,,2016-03-25,,서울특별시 성북구 하월곡동 **번지 **호 ***호,PHMG120163070034047000015,3070000,"서울특별시 성북구 오패산로*길 *, ***호 (하월곡동)",02740,03,폐업,,,02-941-5428,
씨유장위미래,2016-10-11,,,2026-05-03 22:34:48,I,03,폐업,2016-10-11 17:03:14,,2014-11-24,136-140,서울특별시 성북구 장위동 ***번지 **호,PHMG120143070034047000101,3070000,서울특별시 성북구 장월로 ***-* (장위동),02760,03,폐업,,,,
(주)교림아이텍,2009-05-15,203391.822778429,455590.997554483,2026-05-03 22:33:40,I,03,폐업,2020-12-08 17:10:06,,2004-10-15,,서울특별시 성북구 하월곡동 **-**,PHMG120043070034047000012,3070000,서울특별시 성북구 화랑로 ** (하월곡동),02751,03,폐업,,,02-918-2232,
호성메디칼,,202887.735294472,455516.204264925,2026-05-03 22:35:02,I,15,전출,2019-07-09 16:47:24,,2016-03-25,,서울특별시 성북구 종암동 ***번지 ***호 *층,PHMG120163070034047000016,3070000,"서울특별시 성북구 종암로 ***, *층 ***호 (종암동, 종암우림카이저팰리스)",02797,05,제외/삭제/전출,,,02-966-4098,
원진MED,,201284.583416991,454363.294042709,2026-05-03 22:35:30,I,15,전출,2018-12-27 09:54:40,,2018-04-27,,서울특별시 성북구 동소문동*가 **번지 *호,PHMG120183070034047000029,3070000,"서울특별시 성북구 동소문로 **-**, *층 ***호 (동소문동*가)",02846,05,제외/삭제/전출,,,,
보원의료기,2012-03-26,204011.919617341,461194.791887383,2026-05-03 22:33:55,I,03,폐업,2012-03-27 10:18:34,,2008-09-19,132-045,서울특별시 도봉구 창*동 ***번지 **호 우림빌딩 ***호,PHMG120083090033047000026,3090000,"서울특별시 도봉구 노해로**길 **, ***호 (창동)",,03,폐업,,,,
월곡메디칼,2023-07-12,203649.811269449,455662.299341418,2026-05-03 22:35:42,I,03,폐업,2023-07-12 10:11:48,,2019-09-09,,서울특별시 성북구 하월곡동 ***번지 월곡갑을명가,PHMG120193070034047000042,3070000,"서울특별시 성북구 화랑로**길 **, *층 ***호 (하월곡동, 월곡갑을명가)",02751,03,폐업,,,,
태풍,,202409.737881785,453292.017730612,2026-05-03 22:35:48,I,15,전출,2022-02-16 13:19:56,,2020-10-13,,서울특별시 성북구 안암동*가 ***-**,PHMG120203070034047000055,3070000,"서울특별시 성북구 안암로 **-*, *층 (안암동*가)",02857,05,제외/삭제/전출,,,02-6348-7800,
지에스(GS)25 창동엔젤점,,203425.755368689,460244.784794262,2026-05-03 22:35:46,I,13,영업중,2022-03-25 17:55:15,,2022-03-25,,서울특별시 도봉구 창동 ***-**,PHMG120223090033047000091,3090000,"서울특별시 도봉구 도봉로***길 ***, *층 (창동)",01463,01,영업/정상,,,,
현대의료기,,202326.175760253,462116.40856417,2026-05-03 22:33:53,I,13,영업중,2012-05-24 11:12:23,,2008-01-25,132-828,서울특별시 도봉구 방학*동 ***번지 *호 신동아프라자 ***~***호,PHMG120083090033047000004,3090000,"서울특별시 도봉구 방학로 ***, ***~***호 (방학동, 신동아프라자)",01362,01,영업/정상,,,34935777,
광성메디맥스,2021-09-09,202812.17507466,462184.243362477,2026-05-03 22:35:28,I,03,폐업,2021-09-09 15:42:51,,2021-04-20,,서울특별시 도봉구 방학동 ***-*,PHMG120213090033047000021,3090000,"서울특별시 도봉구 방학로 ***, 지하*층 (방학동)",01384,03,폐업,,,,
비앤케어,,201843.677296029,454835.965145647,2026-05-03 22:35:28,I,15,전출,2022-02-17 13:11:09,,2018-03-06,,서울특별시 성북구 동선동*가 ***번지 태극에버빌아파트,PHMG120183070034047000012,3070000,"서울특별시 성북구 동소문로**마길 **, ***호 (동선동*가, 태극에버빌아파트)",02840,05,제외/삭제/전출,,,,
나우메디피아,2012-08-09,204506.921108086,461239.917552563,2026-05-03 22:34:25,I,03,폐업,2012-08-09 16:16:33,,2011-12-05,132-899,서울특별시 도봉구 창*동 **번지 *호 백상빌딩 ****호,PHMG120113090033047000056,3090000,"서울특별시 도봉구 노해로 ***-**, ****호 (창동, 백상빌딩)",,03,폐업,,,,
금강보청기,,203964.829171358,464625.423162623,2026-05-03 22:33:53,I,13,영업중,2022-07-25 16:45:08,,2008-01-17,132-813,서울특별시 도봉구 도봉*동 ***번지 **호 *층,PHMG120083090033047000003,3090000,"서울특별시 도봉구 도봉로 ***, *층 (도봉동)",01303,01,영업/정상,,,02-954-8887,
더원메디텍,2016-08-31,204136.58447783,463573.102150294,2026-05-03 22:34:27,I,03,폐업,2016-08-31 16:35:19,,2012-08-08,132-012,서울특별시 도봉구 도봉*동 ***번지 도봉한양수자인 상가  ***호,PHMG120123090033047000014,3090000,"서울특별시 도봉구 마들로 ***, ***호 (도봉동, 도봉한양수자인 상가)",01325,03,폐업,,,,
GS25 국민대점,2024-02-13,199955.212381036,456157.423270204,2026-05-03 22:35:58,I,03,폐업,2024-02-13 16:19:54,,2021-05-11,,서울특별시 성북구 정릉동 ***-**,PHMG120213070034047000073,3070000,"서울특별시 성북구 정릉로**길 **, *층 (정릉동)",02812,03,폐업,,,,
GS25 성북삼선점,2016-08-31,201399.42894153,453983.958520083,2026-05-03 22:34:47,I,03,폐업,2016-08-31 16:36:13,,2014-11-06,136-045,서울특별시 성북구 삼선동*가 ***번지,PHMG120143070034047000074,3070000,서울특별시 성북구 삼선교로**길 **-* (삼선동*가),02862,03,폐업,,,,
그린메디,2022-07-08,203595.384636616,455453.171542623,2026-05-03 22:35:34,I,03,폐업,2022-07-11 14:42:49,,2018-06-07,,서울특별시 성북구 하월곡동 **번지 **호 광흥빌딩,PHMG120183070034047000043,3070000,"서울특별시 성북구 월곡로 ***-*, 광흥빌딩 *층 (하월곡동)",02793,03,폐업,,,,
GS25동소문본점,,200621.698679342,454145.26744254,2026-05-03 22:36:05,I,13,영업중,2022-02-07 09:44:34,,2022-02-07,,서울특별시 성북구 동소문동*가 ***,PHMG120223070034047000036,3070000,"서울특별시 성북구 성북로*길 **, *층 (동소문동*가)",02833,01,영업/정상,,,,
서울보청기 창동점,,204413.616574592,461378.588676784,2026-05-03 22:36:08,I,13,영업중,2025-03-07 11:30:54,,2025-03-05,,서울특별시 도봉구 창동 *-** 농협창동유통센타,PHMG120253090033047000013,3090000,"서울특별시 도봉구 마들로**길 **, 농협창동유통센타 지하*층 (창동)",01413,01,영업/정상,,,,19.8
주식회사 덴트엔,2019-08-13,203196.800963466,455429.846270094,2026-05-03 22:35:02,I,24,직권폐업,2019-08-14 14:07:47,,2016-04-15,,서울특별시 성북구 종암동 ***번지 *호 상가동 ***호,PHMG120163070034047000019,3070000,"서울특별시 성북구 종암로**가길 **, 상가동 ***호 (종암동, SK아파트)",02798,04,취소/말소/만료/정지/중지,,,070-8807-0866,
씨엠,2015-01-16,201462.28525858,454065.653270455,2026-05-03 22:33:35,I,03,폐업,2015-01-16 16:37:38,,1999-01-13,136-045,서울특별시 성북구 삼선동*가 ***번지 (지하*층),PHMG119993070034047000001,3070000,"서울특별시 성북구 인촌로*길 ** (삼선동*가,(지하*층))",,03,폐업,,,02-927-3181,
주식회사 월드의료기,,203267.070220497,462310.699769077,2026-05-03 22:34:21,I,13,영업중,2024-05-08 10:39:14,,2011-05-18,132-851,서울특별시 도봉구 방학*동 ***번지 **호 *층,PHMG120113090033047000020,3090000,"서울특별시 도봉구 방학로 ***-*, *층 (방학동)",01344,01,영업/정상,,,02-3492-7115,
사랑케어,,204239.83508106,460474.45043846,2026-05-03 22:36:01,I,13,영업중,2023-12-21 11:19:59,,2023-12-21,,서울특별시 도봉구 창동 **-*,PHMG120233090033047000072,3090000,"서울특별시 도봉구 노해로**길 ***, *층 (창동)",01423,01,영업/정상,,,,
웰덴트,2017-08-31,200316.125498544,457232.358367929,2026-05-03 22:35:07,I,03,폐업,2017-08-31 16:14:26,,2016-06-10,,서울특별시 성북구 정릉동 ***번지 *호 제지층 제*호,PHMG120163070034047000032,3070000,"서울특별시 성북구 보국문로**가길 *-* (정릉동, 제지층 제*호 )",02701,03,폐업,,,,
(주) 화미화장품 돈암지점,2010-02-10,201623.987602498,454604.475866902,2026-05-03 22:33:44,I,03,폐업,2020-12-08 14:50:00,,2005-10-13,,서울특별시 성북구 동선동*가 *** 명기빌딩,PHMG120053070034047000012,3070000,"서울특별시 성북구 동소문로**가길 **, 명기빌딩 *층 (동선동*가)",02845,03,폐업,,,02-921-1670,
제이앤컴퍼니(JNC),2023-10-10,204538.895640894,456853.80655856,2026-05-03 22:36:02,I,03,폐업,2023-10-10 17:53:30,,2022-01-11,,서울특별시 성북구 장위동 **-***,PHMG120223070034047000002,3070000,"서울특별시 성북구 장위로 ***, *층 (장위동)",02768,03,폐업,,,,
스포츠 토탈 케어,,204452.171477828,456338.861707297,2026-05-03 22:36:19,I,15,전출,2023-03-28 09:15:09,,2023-01-02,,서울특별시 성북구 상월곡동 *-***,PHMG120233070034047000004,3070000,서울특별시 성북구 화랑로**길 **-**(상월곡동),02773,05,제외/삭제/전출,,,,
도로시,2021-01-19,203242.968498731,460001.081136921,2026-05-03 22:35:10,I,24,직권폐업,2021-01-19 16:04:14,,2019-07-25,,서울특별시 도봉구 창동 ***번지 창동대우아파트 ***동 ****호,PHMG120193090033047000030,3090000,"서울특별시 도봉구 덕릉로**가길 **, ***동 ****호 (창동, 창동대우아파트)",01465,04,취소/말소/만료/정지/중지,,,,
(주)내가웰빙,,203165.318912734,461482.444963661,2026-05-03 22:33:50,I,15,전출,2016-03-28 11:25:50,,2006-12-13,132-862,서울특별시 도봉구 쌍문*동 **번지 **호 한양빌딩 *층,PHMG120063090033047000017,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (쌍문동)",01432,05,제외/삭제/전출,,,,
지에스(GS)25신창소망점,,203588.992996718,459061.623073156,2026-05-03 22:35:58,I,13,영업중,2024-04-08 16:24:21,,2023-05-17,,서울특별시 도봉구 창동 ***-**,PHMG120233090033047000034,3090000,"서울특별시 도봉구 우이천로*길 **, *층 (창동)",01481,01,영업/정상,,,,
하쿠나컴퍼니,2025-12-26,201963.671977924,453630.295067259,2026-05-03 22:36:30,I,03,폐업,2025-12-24 15:50:13,,2023-12-11,,서울특별시 성북구 안암동*가 **-* 대광빌라,PHMG120233070034047000111,3070000,"서울특별시 성북구 고려대로**길 **, ***호 (안암동*가, 대광빌라)",02853,03,폐업,,,,
